file,orig_path,MSE,PSNR,SSIM,LPIPS_or_VGG
Img1reconstructed.jpg,DATASET\Gland\test\Img1.bmp,149.57835388183594,26.382116113892977,0.848773398388313,0.2912229001522064
Img2reconstructed.jpg,DATASET\Gland\test\Img2.bmp,214.81703186035156,24.810116492513394,0.7908702428580842,0.30520352721214294
Img3reconstructed.jpg,DATASET\Gland\test\Img3.bmp,225.0467071533203,24.608076980728836,0.8063449408926165,0.2959265410900116
Img4reconstructed.jpg,DATASET\Gland\test\Img4.bmp,219.05059814453125,24.725359174577353,0.7930693044046597,0.30674147605895996
Img5reconstructed.jpg,DATASET\Gland\test\Img5.bmp,272.9129943847656,23.770561463587097,0.7637056872381951,0.3512941896915436
Img6reconstructed.jpg,DATASET\Gland\test\Img6.bmp,273.67938232421875,23.758382798629523,0.7690376997297315,0.336270809173584
Img7reconstructed.jpg,DATASET\Gland\test\Img7.bmp,274.55322265625,23.74453815122233,0.7536538036565542,0.35116255283355713
Img8reconstructed.jpg,DATASET\Gland\test\Img8.bmp,283.2650146484375,23.60887421657658,0.7436921248790553,0.3540177345275879
